0 647 1254
1 647.377502 1165.702026
2 647.952026 1077
3 648.564941 987.681824
4 656.273865 443.541412
5 747.874207 446.597473
6 838.890991 449.775635
7 1003 1258.916138
8 1020.350647 456.350647
9 1288.924683 467.280823
10 1377.061646 471.342468
11 1380.078125 799.125
12 1384.589722 864.294861
13 1395.375 774.671875
14 1404.569214 793.369263
15 1406.689209 892.378418
16 1412.156616 866.602417
17 1414.5 814.121216
18 1417.379761 840.430359
19 1425.833374 826.645813
20 1429.571411 785.031738
21 1437.636353 865.246765
22 1438.251953 1263.62207
23 1445.869629 802.17395
24 1445.964844 828.701782
25 1450.680908 856.170227
26 1464.804321 475.166656
27 1467.675659 828.621643
28 1540.432861 669.641785
29 1548.026978 699.608093
30 1553.28418 718.757874
31 1559.486084 971.791626
32 1562.853271 680.280029
33 1566.851074 754.148926
34 1567.929565 943.619751
35 1574.359619 923.707886
36 1575.841309 659.777771
37 1579.114624 730.114563
38 1580.804565 889.344849
39 1582.666626 961.973328
40 1586.5 689
41 1595.65979 707.855652
42 1595.800049 910.244446
43 1596.821899 979.452026
44 1602.168457 743.094727
45 1604.87146 949.385742
46 1610.09375 701.34375
47 1613.043945 931.362671
48 1617.727295 893.5
49 1619.52002 738.359985
50 1626.605225 716.368408
51 1633.695679 898.869568
52 1640.772705 920.818176
53 1648.409058 942.227295
54 1690.5 1265.5
55 1722.206055 488.167938
56 1738.033325 804.150024
57 1751.723145 827.815369
58 1762.602905 804
59 1764.106812 845.271851
60 1771.363647 780.742432
61 1784.720581 806.029419
62 1788.869995 875.969971
63 1792.39624 848
64 1797.648315 995.549438
65 1799.221191 820.086548
66 1814.611084 1024.755615
67 1816.555542 810.481445
68 1820.394531 855.403687
69 1823.020386 1044.428589
70 1825.666748 1002.634399
71 1830.488037 977.047607
72 1834.691528 1078.904297
73 1840.829346 842.939026
74 1842.69043 817.535706
75 1843.905396 792.391907
76 1845.530029 1053.939941
77 1853.022705 1010.840881
78 1857.877563 1027.071411
79 1866.547607 826.797607
80 1868.86731 1064.387695
81 1934.453003 1266.880371
82 2014.051025 1267.020386
83 2051.666748 505.959595
84 2245.882324 1268.220581
85 2256.935303 1104.75
86 2266.9646 939.619446
87 2281.0625 688.491089
88 2289.963379 519.54126
