0 2014.3058 1267.567
0 1934.7499 1267.3727
0 1690.8022 1265.9515
0 1438.6959 1264.0089
0 1003.4382 1259.3417
69 647.40106 1254.3826
0 647.77795 1166.2338
65 2257.245 1105.3473
0 648.32837 1077.3115
0 648.91815 988.07245
0 2267.418 940.23413
108 1692.9816 898.87695
0 1717.1742 891.9682
0 1686.1703 872.791
0 1693.6602 833.1617
0 1702.9756 803.7769
0 781.5418 553.2933
0 748.64264 534.63055
0 774.15985 531.42786
0 2290.2224 520.1223
0 797.27875 519.2702
0 2132.5771 511.22623
0 768.0965 506.31393
0 2052.5955 506.65344
0 1889.4918 497.68002
161 951.521 480.76294
0 1465.0507 475.68274
0 1377.4352 471.72876
36 1289.2649 467.7792
0 1020.6351 456.82544
0 839.3504 450.32596
0 748.31494 447.1346
70 656.6622 444.1429
