0, 532.236, -257.504, -2802.647
1, 233.7, -251.634, -2774.053
2, -662.13, -234.469, -2687.355
3, -659.471, -134.673, -2679.233
4, 1234.466, -71.596, -2854.196
5, -656.701, -34.842, -2671.037
6, -654.273, 64.69, -2663.191
7, 1247.864, 426.725, -2812.494
8, 1253.416, 625.954, -2795.843
9, 1054.287, 629.668, -2776.186
10, 954.971, 631.714, -2766.785
11, 755.862, 635.407, -2747.683
12, 258.138, 645.148, -2700.117
13, 158.453, 646.933, -2690.635
