0 1109.0094 1267.8176
0 1370.8759 1267.5394
0 685.1523 1266.8523
0 1636.0546 1266.5198
67 1724.9044 1265.9812
69 361.08475 1265.4797
37 1991.088 1264.378
0 357.08438 1182.2018
0 353.338 1098.3643
65 1993.6342 1087.868
0 349.69626 1014.24615
0 1995.2328 909.281
0 1315.3939 906.1569
0 1313.9113 878.5493
0 1286.282 877.88794
0 1343.5309 876.49786
0 1314.3446 850.48486
164 1338.6516 822.4537
0 1346.2335 791.87744
0 1996.0939 638.0662
0 472.06168 616.12885
0 436.67398 597.65906
0 474.75272 597.91705
0 460.83963 590.0458
0 489.09402 587.90485
0 407.80252 581.8398
0 430.14584 577.2944
0 450.71408 564.254
0 425.02747 553.77924
0 586.3892 517.39874
70 331.55057 501.6841
0 413.2179 498.4517
0 495.4558 495.3606
64 662.45105 488.85873
36 919.5478 479.78244
0 1006.7227 477.08252
0 1094.7246 474.25357
0 1542.2301 463.41666
0 1723.3467 460.0403
0 1814.0055 458.68445
66 1995.9379 456.1527
